,href,tags
392,https://99designs.hk/logo-design/contests/sawtooth-engineering-1138698,Guaranteed Blind Logo design Construction
402,https://99designs.hk/logo-design/contests/church-youth-group-design-guaranteed-winner-1138653,Guaranteed Logo design Religious
421,https://99designs.hk/logo-design/contests/logo-per-casa-di-produzione-video-1138602,Guaranteed Logo design Communications
427,https://99designs.hk/logo-design/contests/logo-investment-fund-contributing-fight-against-climate-change-1138582,Platinum Guaranteed Blind Logo design Accounting & Financial
490,https://99designs.hk/logo-design/contests/design-bright-creative-logo-paradise-beach-1138355,Guaranteed Logo design Travel & Hotel
492,https://99designs.hk/logo-design/contests/ford-properties-llc-logo-design-1138348,Guaranteed Logo design Real Estate & Mortgage
508,https://99designs.hk/logo-design/contests/tennis-play-set-match-1138275,Guaranteed Logo design Sport
529,https://99designs.hk/logo-design/contests/modern-logo-programming-engineering-company-1138177,Guaranteed Logo design Technology
537,https://99designs.hk/logo-design/contests/design-physical-therapy-company-logo-1138144,Guaranteed Logo design Medical & Pharmaceutical
593,https://99designs.hk/logo-design/contests/design-modern-sleek-logo-mobile-based-video-game-1137882,Guaranteed Logo design Technology
